Date	Time	ElapsedMicrosecs	WeightFromScale [g]
2023-08-01	14:12:00	9961840	120.3790
2023-08-01	14:12:00	9965766	120.3790
2023-08-01	14:12:00	9973901	120.3790
2023-08-01	14:12:00	9978477	120.3790
2023-08-01	14:12:00	9982474	120.3790
2023-08-01	14:12:00	9988045	120.3790
2023-08-01	14:12:00	9994054	120.3790
2023-08-01	14:12:00	9998015	120.3790
2023-08-01	14:12:00	10002080	120.3790
2023-08-01	14:12:00	10007713	120.3790
2023-08-01	14:12:00	10018476	120.3790
2023-08-01	14:12:00	10025972	120.3790
2023-08-01	14:12:00	10031738	120.3790
2023-08-01	14:12:00	10038886	120.3790
2023-08-01	14:12:00	10042869	120.3790
2023-08-01	14:12:00	10047126	120.3790
2023-08-01	14:12:00	10051648	120.3790
2023-08-01	14:12:00	10056072	120.3790
2023-08-01	14:12:00	10061092	120.3790
2023-08-01	14:12:00	10065182	120.3790
2023-08-01	14:12:00	10070081	120.3790
2023-08-01	14:12:00	10075523	120.3790
2023-08-01	14:12:00	10079832	120.3790
2023-08-01	14:12:00	10083998	120.3790
2023-08-01	14:12:00	10088418	120.3790
2023-08-01	14:12:00	10092330	120.3790
2023-08-01	14:12:00	10097001	120.3790
2023-08-01	14:12:00	10100999	120.3790
2023-08-01	14:12:00	10105139	120.3790
2023-08-01	14:12:00	10110216	120.3790
2023-08-01	14:12:00	10118569	120.3790
2023-08-01	14:12:00	10123432	120.3790
2023-08-01	14:12:00	10127862	120.3790
2023-08-01	14:12:00	10133084	120.3790
2023-08-01	14:12:00	10142882	120.3790
2023-08-01	14:12:00	10147638	120.3790
2023-08-01	14:12:00	10153192	120.3790
2023-08-01	14:12:00	10156893	120.3790
2023-08-01	14:12:00	10161405	120.3790
2023-08-01	14:12:00	10165549	120.3790
2023-08-01	14:12:00	10169942	120.3790
2023-08-01	14:12:00	10174248	120.3790
2023-08-01	14:12:00	10178459	120.3790
2023-08-01	14:12:00	10182713	120.3790
2023-08-01	14:12:00	10187108	120.3790
2023-08-01	14:12:00	10192808	120.3790
2023-08-01	14:12:00	10197622	120.3790
2023-08-01	14:12:00	10202562	120.3790
2023-08-01	14:12:00	10219594	120.3790
2023-08-01	14:12:00	10227136	120.3790
2023-08-01	14:12:00	10233514	120.3790
2023-08-01	14:12:00	10277926	120.3790
2023-08-01	14:12:00	10294165	120.3790
2023-08-01	14:12:00	10302974	120.3790
2023-08-01	14:12:00	10309853	120.3790
2023-08-01	14:12:01	10327756	120.3790
2023-08-01	14:12:01	10338861	120.3790
2023-08-01	14:12:01	10349822	120.3790
2023-08-01	14:12:01	10360093	120.3790
2023-08-01	14:12:01	10368632	120.3790
2023-08-01	14:12:01	10376919	120.3790
2023-08-01	14:12:01	10387539	120.3790
2023-08-01	14:12:01	10393531	120.3790
2023-08-01	14:12:01	10423285	120.3790
2023-08-01	14:12:01	10428699	120.3790
2023-08-01	14:12:01	10444865	120.3790
2023-08-01	14:12:01	10452266	120.3790
2023-08-01	14:12:01	10458091	120.3790
2023-08-01	14:12:01	10462907	120.3790
2023-08-01	14:12:01	10469903	120.3790
2023-08-01	14:12:01	10473943	120.3790
2023-08-01	14:12:01	10478937	120.3790
2023-08-01	14:12:01	10483800	120.3790
2023-08-01	14:12:01	10488751	120.3790
2023-08-01	14:12:01	10494859	120.3790
2023-08-01	14:12:01	10506855	120.3790
2023-08-01	14:12:01	10540356	120.3790
2023-08-01	14:12:01	10552831	120.3790
2023-08-01	14:12:01	10560242	120.3790
2023-08-01	14:12:01	10564256	120.3790
2023-08-01	14:12:01	10568376	120.3790
2023-08-01	14:12:01	10573335	120.3790
2023-08-01	14:12:01	10582397	120.3790
2023-08-01	14:12:01	10587398	120.3790
2023-08-01	14:12:01	10593993	120.3790
2023-08-01	14:12:01	10599941	120.3790
2023-08-01	14:12:01	10605221	120.3790
2023-08-01	14:12:01	10609785	120.3790
2023-08-01	14:12:01	10617172	120.3790
2023-08-01	14:12:01	10624503	120.3790
2023-08-01	14:12:01	10631481	120.3790
2023-08-01	14:12:01	10641768	120.3790
2023-08-01	14:12:01	10647800	120.3790
2023-08-01	14:12:01	10653356	120.3790
2023-08-01	14:12:01	10658638	120.3790
2023-08-01	14:12:01	10664609	120.3790
2023-08-01	14:12:01	10671611	120.3790
2023-08-01	14:12:01	10679412	120.3790
2023-08-01	14:12:01	10686141	120.3790
2023-08-01	14:12:01	10692880	120.3790
2023-08-01	14:12:01	10707614	120.3790
2023-08-01	14:12:01	10716273	120.3790
2023-08-01	14:12:01	10727234	120.3790
2023-08-01	14:12:01	10732278	120.3790
2023-08-01	14:12:01	10740116	120.3790
2023-08-01	14:12:01	10750010	120.3790
2023-08-01	14:12:01	10756209	120.3790
2023-08-01	14:12:01	10763181	120.3790
2023-08-01	14:12:01	10770881	120.3790
2023-08-01	14:12:01	10779588	120.3790
2023-08-01	14:12:01	10785472	120.3790
2023-08-01	14:12:01	10793352	120.3790
2023-08-01	14:12:01	10800108	120.3790
2023-08-01	14:12:01	10811150	120.3790
2023-08-01	14:12:01	10823517	120.3790
2023-08-01	14:12:01	10830723	120.3790
2023-08-01	14:12:01	10836568	120.3790
2023-08-01	14:12:01	10841216	120.3790
2023-08-01	14:12:01	10847312	120.3790
2023-08-01	14:12:01	10860190	120.3790
2023-08-01	14:12:01	10873912	120.3790
2023-08-01	14:12:01	10877065	120.3790
2023-08-01	14:12:01	10879558	120.3790
2023-08-01	14:12:01	10889425	120.3790
2023-08-01	14:12:01	10894732	120.3790
2023-08-01	14:12:01	10903674	120.3790
2023-08-01	14:12:01	10906696	120.3790
2023-08-01	14:12:01	10918040	120.3790
2023-08-01	14:12:01	10923707	120.3790
2023-08-01	14:12:01	10933954	120.3790
2023-08-01	14:12:01	10939143	120.3790
2023-08-01	14:12:01	10945906	120.3790
2023-08-01	14:12:01	10952584	120.3790
2023-08-01	14:12:01	10957716	120.3790
2023-08-01	14:12:01	10963465	120.3790
2023-08-01	14:12:01	10968048	120.3790
2023-08-01	14:12:01	10972563	120.3790
2023-08-01	14:12:01	10991090	120.3790
2023-08-01	14:12:01	11001887	120.3790
2023-08-01	14:12:01	11007531	120.3790
2023-08-01	14:12:01	11018346	120.3790
2023-08-01	14:12:01	11025789	120.3790
2023-08-01	14:12:01	11032910	120.3790
2023-08-01	14:12:01	11045057	120.3790
2023-08-01	14:12:01	11062905	120.3790
2023-08-01	14:12:01	11074257	120.3790
2023-08-01	14:12:01	11088274	120.3790
2023-08-01	14:12:01	11099019	120.3790
2023-08-01	14:12:01	11105854	120.3790
2023-08-01	14:12:01	11110224	120.3790
2023-08-01	14:12:01	11117546	120.3790
2023-08-01	14:12:01	11126614	120.3790
2023-08-01	14:12:01	11131614	120.3790
2023-08-01	14:12:01	11140731	120.3790
2023-08-01	14:12:01	11147169	120.3790
2023-08-01	14:12:01	11152709	120.3790
2023-08-01	14:12:01	11158464	120.3790
2023-08-01	14:12:01	11169372	120.3790
2023-08-01	14:12:01	11173609	120.3790
2023-08-01	14:12:01	11179724	120.3790
2023-08-01	14:12:01	11185139	120.3790
2023-08-01	14:12:01	11191515	120.3790
2023-08-01	14:12:01	11197590	120.3790
2023-08-01	14:12:01	11203811	120.3790
2023-08-01	14:12:01	11209673	120.3790
2023-08-01	14:12:01	11216195	120.3790
2023-08-01	14:12:01	11222293	120.3790
2023-08-01	14:12:01	11228733	120.3790
2023-08-01	14:12:01	11234654	120.3790
2023-08-01	14:12:01	11242161	120.3790
2023-08-01	14:12:01	11248905	120.3790
2023-08-01	14:12:01	11254879	120.3790
2023-08-01	14:12:01	11260807	120.3790
2023-08-01	14:12:01	11266339	120.3790
2023-08-01	14:12:01	11284820	120.3790
2023-08-01	14:12:01	11296494	120.3790
2023-08-01	14:12:01	11302522	120.3790
2023-08-01	14:12:01	11307741	120.3790
2023-08-01	14:12:01	11315032	120.3790
2023-08-01	14:12:02	11321496	120.3790
2023-08-01	14:12:02	11330540	120.3790
2023-08-01	14:12:02	11339981	120.3790
2023-08-01	14:12:02	11347464	120.3790
2023-08-01	14:12:02	11353556	120.3790
2023-08-01	14:12:02	11359633	120.3790
2023-08-01	14:12:02	11365588	120.3790
2023-08-01	14:12:02	11371097	120.3790
2023-08-01	14:12:02	11378091	120.3790
2023-08-01	14:12:02	11384591	120.3790
2023-08-01	14:12:02	11390316	120.3790
2023-08-01	14:12:02	11401441	120.3790
2023-08-01	14:12:02	11409879	120.3790
2023-08-01	14:12:02	11416999	120.3790
2023-08-01	14:12:02	11425356	120.3790
2023-08-01	14:12:02	11433139	120.3790
2023-08-01	14:12:02	11439816	120.3790
2023-08-01	14:12:02	11446755	120.3790
2023-08-01	14:12:02	11454270	120.3790
2023-08-01	14:12:02	11466422	120.3790
2023-08-01	14:12:02	11477585	120.3790
2023-08-01	14:12:02	11486001	120.3790
2023-08-01	14:12:02	11492714	120.3790
2023-08-01	14:12:02	11499277	120.3790
2023-08-01	14:12:02	11511603	120.3790
2023-08-01	14:12:02	11518637	120.3790
2023-08-01	14:12:02	11524652	120.3790
2023-08-01	14:12:02	11533055	120.3790
2023-08-01	14:12:02	11541363	120.3790
2023-08-01	14:12:02	11549852	120.3790
2023-08-01	14:12:02	11556581	120.3790
2023-08-01	14:12:02	11566745	120.3790
2023-08-01	14:12:02	11574222	120.3790
2023-08-01	14:12:02	11580318	120.3790
2023-08-01	14:12:02	11586767	120.3790
2023-08-01	14:12:02	11595232	120.3790
2023-08-01	14:12:02	11611341	120.3790
2023-08-01	14:12:02	11618555	120.3790
2023-08-01	14:12:02	11624088	120.3790
2023-08-01	14:12:02	11631714	120.3790
2023-08-01	14:12:02	11638149	120.3790
2023-08-01	14:12:02	11644676	120.3790
2023-08-01	14:12:02	11651808	120.3790
2023-08-01	14:12:02	11659108	120.3790
2023-08-01	14:12:02	11666506	120.3790
2023-08-01	14:12:02	11673414	120.3790
2023-08-01	14:12:02	11680315	120.3790
2023-08-01	14:12:02	11693268	120.3790
2023-08-01	14:12:02	11706005	120.3790
2023-08-01	14:12:02	11713815	120.3790
2023-08-01	14:12:02	11720728	120.3790
2023-08-01	14:12:02	11727670	120.3790
2023-08-01	14:12:02	11747527	120.3790
2023-08-01	14:12:02	11754812	120.3790
2023-08-01	14:12:02	11760768	120.3790
2023-08-01	14:12:02	11781069	120.3790
2023-08-01	14:12:02	11811578	120.3790
2023-08-01	14:12:02	11819611	120.3790
2023-08-01	14:12:02	11826284	120.3790
2023-08-01	14:12:02	11833970	120.3790
2023-08-01	14:12:02	11839354	120.3790
2023-08-01	14:12:02	11846370	120.3790
2023-08-01	14:12:02	11852773	120.3790
2023-08-01	14:12:02	11857635	120.3790
2023-08-01	14:12:02	11864919	120.3790
2023-08-01	14:12:02	11868986	120.3790
2023-08-01	14:12:02	11881947	120.3790
2023-08-01	14:12:02	11892546	120.3790
2023-08-01	14:12:02	11898066	120.3790
2023-08-01	14:12:02	11905161	120.3790
2023-08-01	14:12:02	11911590	120.3790
2023-08-01	14:12:02	11916984	120.3790
2023-08-01	14:12:02	11923901	120.3790
2023-08-01	14:12:02	11929991	120.3790
2023-08-01	14:12:02	11934971	120.3790
2023-08-01	14:12:02	11938910	120.3790
2023-08-01	14:12:02	11944855	120.3790
2023-08-01	14:12:02	11955562	120.3790
2023-08-01	14:12:02	11964168	120.3790
2023-08-01	14:12:02	11970234	120.3790
2023-08-01	14:12:02	11977929	120.3790
2023-08-01	14:12:02	11989485	120.3790
2023-08-01	14:12:02	11994960	120.3790
2023-08-01	14:12:02	11999096	120.3790
2023-08-01	14:12:02	12002363	120.3790
2023-08-01	14:12:02	12007629	120.3790
2023-08-01	14:12:02	12018382	120.3790
2023-08-01	14:12:02	12028989	120.3790
2023-08-01	14:12:02	12040250	120.3790
2023-08-01	14:12:02	12047164	120.3790
2023-08-01	14:12:02	12058165	120.3790
2023-08-01	14:12:02	12064683	120.3790
2023-08-01	14:12:02	12069921	120.3790
2023-08-01	14:12:02	12075807	120.3790
2023-08-01	14:12:02	12080486	120.3790
2023-08-01	14:12:02	12085094	120.3790
2023-08-01	14:12:02	12089908	120.3790
2023-08-01	14:12:02	12096059	120.3790
2023-08-01	14:12:02	12101090	120.3790
2023-08-01	14:12:02	12106721	120.3790
2023-08-01	14:12:02	12110247	120.3790
2023-08-01	14:12:02	12120172	120.3790
2023-08-01	14:12:02	12127909	120.3790
2023-08-01	14:12:02	12134720	120.3790
2023-08-01	14:12:02	12139058	120.3790
2023-08-01	14:12:02	12143551	120.3790
2023-08-01	14:12:02	12152057	120.3790
2023-08-01	14:12:02	12162769	120.3790
2023-08-01	14:12:02	12170840	120.3790
2023-08-01	14:12:02	12176385	120.3790
2023-08-01	14:12:02	12181169	120.3790
2023-08-01	14:12:02	12185870	120.3790
2023-08-01	14:12:02	12189672	120.3790
2023-08-01	14:12:02	12193939	120.3790
2023-08-01	14:12:02	12198644	120.3790
2023-08-01	14:12:02	12204260	120.3790
2023-08-01	14:12:02	12208490	120.3790
2023-08-01	14:12:02	12225919	120.3790
2023-08-01	14:12:02	12232590	120.3790
2023-08-01	14:12:02	12243252	120.3790
2023-08-01	14:12:02	12249685	120.3790
2023-08-01	14:12:02	12258109	120.3790
2023-08-01	14:12:02	12261048	120.3790
2023-08-01	14:12:02	12266105	120.3790
2023-08-01	14:12:02	12274853	120.3790
2023-08-01	14:12:02	12281202	120.3790
2023-08-01	14:12:02	12286840	120.3790
2023-08-01	14:12:02	12292135	120.3790
2023-08-01	14:12:02	12300730	120.3790
2023-08-01	14:12:02	12305646	120.3790
2023-08-01	14:12:02	12309652	120.3790
2023-08-01	14:12:03	12326315	120.3790
2023-08-01	14:12:03	12337975	120.3790
2023-08-01	14:12:03	12341601	120.3790
2023-08-01	14:12:03	12347456	120.3790
2023-08-01	14:12:03	12351138	120.3790
2023-08-01	14:12:03	12357659	120.3790
2023-08-01	14:12:03	12366180	120.3790
2023-08-01	14:12:03	12373328	120.3790
2023-08-01	14:12:03	12380542	120.3790
2023-08-01	14:12:03	12387385	120.3790
2023-08-01	14:12:03	12394883	120.3790
2023-08-01	14:12:03	12402574	120.3790
2023-08-01	14:12:03	12410208	120.3790
2023-08-01	14:12:03	12416280	120.3790
2023-08-01	14:12:03	12422449	120.3790
2023-08-01	14:12:03	12430382	120.3790
2023-08-01	14:12:03	12437201	120.3790
2023-08-01	14:12:03	12444110	120.3790
2023-08-01	14:12:03	12449353	120.3790
2023-08-01	14:12:03	12453869	120.3790
2023-08-01	14:12:03	12460026	120.3790
2023-08-01	14:12:03	12469900	120.3790
2023-08-01	14:12:03	12484634	120.3790
2023-08-01	14:12:03	12489063	120.3790
2023-08-01	14:12:03	12496191	120.3790
2023-08-01	14:12:03	12505374	120.3790
2023-08-01	14:12:03	12510444	120.3790
2023-08-01	14:12:03	12514919	120.3790
2023-08-01	14:12:03	12518930	120.3790
2023-08-01	14:12:03	12523023	120.3790
2023-08-01	14:12:03	12526852	120.3790
2023-08-01	14:12:03	12530190	120.3790
2023-08-01	14:12:03	12533801	120.3790
2023-08-01	14:12:03	12538499	120.3790
2023-08-01	14:12:03	12542580	120.3790
2023-08-01	14:12:03	12547322	120.3790
2023-08-01	14:12:03	12554682	120.3790
2023-08-01	14:12:03	12559597	120.3790
2023-08-01	14:12:03	12565798	120.3790
2023-08-01	14:12:03	12570588	120.3790
2023-08-01	14:12:03	12575453	120.3790
2023-08-01	14:12:03	12580958	120.3790
2023-08-01	14:12:03	12586249	120.3790
2023-08-01	14:12:03	12591296	120.3790
2023-08-01	14:12:03	12596083	120.3790
2023-08-01	14:12:03	12601541	120.3790
2023-08-01	14:12:03	12607010	120.3790
2023-08-01	14:12:03	12612978	120.3790
2023-08-01	14:12:03	12621067	120.3790
2023-08-01	14:12:03	12625680	120.3790
2023-08-01	14:12:03	12629845	120.3790
2023-08-01	14:12:03	12634239	120.3790
2023-08-01	14:12:03	12638586	120.3790
2023-08-01	14:12:03	12644280	120.3790
2023-08-01	14:12:03	12656623	120.3790
2023-08-01	14:12:03	12662613	120.3790
2023-08-01	14:12:03	12670790	120.3790
2023-08-01	14:12:03	12676002	120.3790
2023-08-01	14:12:03	12679696	120.3790
2023-08-01	14:12:03	12683300	120.3790
2023-08-01	14:12:03	12687582	120.3790
2023-08-01	14:12:03	12692608	120.3790
2023-08-01	14:12:03	12702126	120.3790
2023-08-01	14:12:03	12708164	120.3790
2023-08-01	14:12:03	12714447	120.3790
2023-08-01	14:12:03	12718796	120.3790
2023-08-01	14:12:03	12723009	120.3790
2023-08-01	14:12:03	12727231	120.3790
2023-08-01	14:12:03	12731743	120.3790
2023-08-01	14:12:03	12736201	120.3790
2023-08-01	14:12:03	12740789	120.3790
2023-08-01	14:12:03	12745021	120.3790
2023-08-01	14:12:03	12749683	120.3790
2023-08-01	14:12:03	12758017	120.3790
2023-08-01	14:12:03	12763812	120.3790
2023-08-01	14:12:03	12768197	120.3790
2023-08-01	14:12:03	12772773	120.3790
2023-08-01	14:12:03	12777329	120.3790
2023-08-01	14:12:03	12786106	120.3790
2023-08-01	14:12:03	12794657	120.3790
2023-08-01	14:12:03	12800216	120.3790
2023-08-01	14:12:03	12805055	120.3790
2023-08-01	14:12:03	12809995	120.3790
2023-08-01	14:12:03	12813939	120.3790
2023-08-01	14:12:03	12818109	120.3790
2023-08-01	14:12:03	12821898	120.3790
2023-08-01	14:12:03	12826605	120.3790
2023-08-01	14:12:03	12829957	120.3790
2023-08-01	14:12:03	12835659	120.3790
2023-08-01	14:12:03	12839817	120.3790
2023-08-01	14:12:03	12844833	120.3790
2023-08-01	14:12:03	12850941	120.3790
2023-08-01	14:12:03	12855306	120.3790
2023-08-01	14:12:03	12860022	120.3790
2023-08-01	14:12:03	12864323	120.3790
2023-08-01	14:12:03	12868550	120.3790
2023-08-01	14:12:03	12873669	120.3790
2023-08-01	14:12:03	12879973	120.3790
2023-08-01	14:12:03	12888019	120.3790
2023-08-01	14:12:03	12893612	120.3790
2023-08-01	14:12:03	12898080	120.3790
2023-08-01	14:12:03	12903121	120.3790
2023-08-01	14:12:03	12907403	120.3790
2023-08-01	14:12:03	12912260	120.3790
2023-08-01	14:12:03	12917444	120.3790
2023-08-01	14:12:03	12921890	120.3790
2023-08-01	14:12:03	12927066	120.3790
2023-08-01	14:12:03	12931324	120.3790
2023-08-01	14:12:03	12935830	120.3790
2023-08-01	14:12:03	12942246	120.3790
2023-08-01	14:12:03	12956649	120.3790
2023-08-01	14:12:03	12970246	120.3790
2023-08-01	14:12:03	12974136	120.3790
2023-08-01	14:12:03	12986720	120.3790
2023-08-01	14:12:03	12990932	120.3790
2023-08-01	14:12:03	12995598	120.3790
2023-08-01	14:12:03	13006668	120.3790
2023-08-01	14:12:03	13010758	120.3790
2023-08-01	14:12:03	13014374	120.3790
2023-08-01	14:12:03	13019205	120.3790
2023-08-01	14:12:03	13023534	120.3790
2023-08-01	14:12:03	13027955	120.3790
2023-08-01	14:12:03	13032115	120.3790
2023-08-01	14:12:03	13038814	120.3790
2023-08-01	14:12:03	13042966	120.3790
2023-08-01	14:12:03	13050057	120.3790
2023-08-01	14:12:03	13054973	120.3790
2023-08-01	14:12:03	13059218	120.3790
2023-08-01	14:12:03	13064918	120.3790
2023-08-01	14:12:03	13070087	120.3790
2023-08-01	14:12:03	13076506	120.3790
2023-08-01	14:12:03	13081643	120.3790
2023-08-01	14:12:03	13086411	120.3790
2023-08-01	14:12:03	13092550	120.3790
2023-08-01	14:12:03	13097286	120.3790
2023-08-01	14:12:03	13102059	120.3790
2023-08-01	14:12:03	13107308	120.3790
2023-08-01	14:12:03	13112915	120.3790
2023-08-01	14:12:03	13119118	120.3790
2023-08-01	14:12:03	13126477	120.3790
2023-08-01	14:12:03	13129966	120.3790
2023-08-01	14:12:03	13133097	120.3790
2023-08-01	14:12:03	13136282	120.3790
2023-08-01	14:12:03	13141424	120.3790
2023-08-01	14:12:03	13146727	120.3790
2023-08-01	14:12:03	13151135	120.3790
2023-08-01	14:12:03	13162210	120.3790
2023-08-01	14:12:03	13166650	120.3790
2023-08-01	14:12:03	13170341	120.3790
2023-08-01	14:12:03	13179517	120.3790
2023-08-01	14:12:03	13183181	120.3790
2023-08-01	14:12:03	13187632	120.3790
2023-08-01	14:12:03	13197743	120.3790
2023-08-01	14:12:03	13200422	120.3790
2023-08-01	14:12:03	13207725	120.3790
2023-08-01	14:12:03	13212927	120.3790
2023-08-01	14:12:03	13218557	120.3790
2023-08-01	14:12:03	13223273	120.3790
2023-08-01	14:12:03	13229003	120.3790
2023-08-01	14:12:03	13236034	120.3790
2023-08-01	14:12:03	13241797	120.3790
2023-08-01	14:12:03	13246538	120.3790
2023-08-01	14:12:03	13251071	120.3790
2023-08-01	14:12:03	13260917	120.3790
2023-08-01	14:12:03	13272408	120.3790
2023-08-01	14:12:03	13278598	120.3790
2023-08-01	14:12:03	13284034	120.3790
2023-08-01	14:12:03	13288323	120.3790
2023-08-01	14:12:03	13292856	120.3790
2023-08-01	14:12:03	13298553	120.3790
2023-08-01	14:12:03	13304162	120.3790
2023-08-01	14:12:03	13310457	120.3790
2023-08-01	14:12:04	13315567	120.3790
2023-08-01	14:12:04	13321873	120.3790
2023-08-01	14:12:04	13327517	120.3790
2023-08-01	14:12:04	13333829	120.3790
2023-08-01	14:12:04	13338929	120.3790
2023-08-01	14:12:04	13344831	120.3790
2023-08-01	14:12:04	13349702	120.3790
2023-08-01	14:12:04	13354033	120.3790
2023-08-01	14:12:04	13358795	120.3790
2023-08-01	14:12:04	13363707	120.3790
2023-08-01	14:12:04	13369079	120.3790
2023-08-01	14:12:04	13374416	120.3790
2023-08-01	14:12:04	13381125	120.3790
2023-08-01	14:12:04	13386759	120.3790
2023-08-01	14:12:04	13394341	120.3790
2023-08-01	14:12:04	13400744	120.3790
2023-08-01	14:12:04	13405470	120.3790
2023-08-01	14:12:04	13410490	120.3790
2023-08-01	14:12:04	13414757	120.3790
2023-08-01	14:12:04	13419669	120.3790
2023-08-01	14:12:04	13423651	120.3790
2023-08-01	14:12:04	13427681	120.3790
2023-08-01	14:12:04	13434484	120.3790
2023-08-01	14:12:04	13438084	120.3790
2023-08-01	14:12:04	13443247	120.3790
2023-08-01	14:12:04	13447421	120.3790
2023-08-01	14:12:04	13451483	120.3790
2023-08-01	14:12:04	13455838	120.3790
2023-08-01	14:12:04	13460653	120.3790
2023-08-01	14:12:04	13465261	120.3790
2023-08-01	14:12:04	13480655	120.3790
2023-08-01	14:12:04	13484660	120.3790
2023-08-01	14:12:04	13491507	120.3790
2023-08-01	14:12:04	13497825	120.3790
2023-08-01	14:12:04	13502503	120.3790
2023-08-01	14:12:04	13508296	120.3790
2023-08-01	14:12:04	13513710	120.3790
2023-08-01	14:12:04	13518488	120.3790
2023-08-01	14:12:04	13523197	120.3790
2023-08-01	14:12:04	13528424	120.3790
2023-08-01	14:12:04	13532840	120.3790
2023-08-01	14:12:04	13537766	120.3790
2023-08-01	14:12:04	13542347	120.3790
2023-08-01	14:12:04	13549595	120.3790
2023-08-01	14:12:04	13554422	120.3790
2023-08-01	14:12:04	13559351	120.3790
2023-08-01	14:12:04	13566332	120.3790
2023-08-01	14:12:04	13571895	120.3790
2023-08-01	14:12:04	13578929	120.3790
2023-08-01	14:12:04	13584985	120.3790
2023-08-01	14:12:04	13588983	120.3790
2023-08-01	14:12:04	13593791	120.3790
2023-08-01	14:12:04	13599442	120.3790
2023-08-01	14:12:04	13605985	120.3790
2023-08-01	14:12:04	13611355	120.3790
2023-08-01	14:12:04	13615454	120.3790
2023-08-01	14:12:04	13621601	120.3790
2023-08-01	14:12:04	13626761	120.3790
2023-08-01	14:12:04	13631846	120.3790
2023-08-01	14:12:04	13639966	120.3790
2023-08-01	14:12:04	13644472	120.3790
2023-08-01	14:12:04	13650005	120.3790
2023-08-01	14:12:04	13654216	120.3790
2023-08-01	14:12:04	13657973	120.3790
2023-08-01	14:12:04	13671295	120.3790
2023-08-01	14:12:04	13676863	120.3790
2023-08-01	14:12:04	13682633	120.3790
2023-08-01	14:12:04	13687011	120.3790
2023-08-01	14:12:04	13694644	120.3790
2023-08-01	14:12:04	13699823	120.3790
2023-08-01	14:12:04	13705412	120.3790
2023-08-01	14:12:04	13711900	120.3790
2023-08-01	14:12:04	13717202	120.3790
2023-08-01	14:12:04	13721746	120.3790
2023-08-01	14:12:04	13726935	120.3790
2023-08-01	14:12:04	13732353	120.3790
2023-08-01	14:12:04	13736795	120.3790
2023-08-01	14:12:04	13743918	120.3790
2023-08-01	14:12:04	13748949	120.3790
2023-08-01	14:12:04	13754778	120.3790
2023-08-01	14:12:04	13761342	120.3790
2023-08-01	14:12:04	13765959	120.3790
2023-08-01	14:12:04	13771808	120.3790
2023-08-01	14:12:04	13775676	120.3790
2023-08-01	14:12:04	13780928	120.3790
2023-08-01	14:12:04	13785470	120.3790
2023-08-01	14:12:04	13789517	120.3790
2023-08-01	14:12:04	13795192	120.3790
2023-08-01	14:12:04	13801741	120.3790
2023-08-01	14:12:04	13809496	120.3790
2023-08-01	14:12:04	13814379	120.3790
2023-08-01	14:12:04	13819288	120.3790
2023-08-01	14:12:04	13824491	120.3790
2023-08-01	14:12:04	13830151	120.3790
2023-08-01	14:12:04	13835328	120.3790
2023-08-01	14:12:04	13840601	120.3790
2023-08-01	14:12:04	13846645	120.3790
2023-08-01	14:12:04	13852340	120.3790
2023-08-01	14:12:04	13856677	120.3790
2023-08-01	14:12:04	13862129	120.3790
2023-08-01	14:12:04	13867493	120.3790
2023-08-01	14:12:04	13872704	120.3790
2023-08-01	14:12:04	13879764	120.3790
2023-08-01	14:12:04	13885360	120.3790
2023-08-01	14:12:04	13891211	120.3790
2023-08-01	14:12:04	13896310	120.3790
2023-08-01	14:12:04	13900521	120.3790
2023-08-01	14:12:04	13905309	120.3790
2023-08-01	14:12:04	13909517	120.3790
2023-08-01	14:12:04	13913809	120.3790
2023-08-01	14:12:04	13919189	120.3790
2023-08-01	14:12:04	13923425	120.3790
2023-08-01	14:12:04	13927907	120.3790
2023-08-01	14:12:04	13932252	120.3790
2023-08-01	14:12:04	13936626	120.3790
2023-08-01	14:12:04	13941196	120.3790
2023-08-01	14:12:04	13948788	120.3790
2023-08-01	14:12:04	13953804	120.3790
2023-08-01	14:12:04	13956912	120.3790
2023-08-01	14:12:04	13961091	120.3790
2023-08-01	14:12:04	13964487	120.3790
2023-08-01	14:12:04	13968887	120.3790
2023-08-01	14:12:04	13972704	120.3790
2023-08-01	14:12:04	13976068	120.3790
2023-08-01	14:12:04	13982029	120.3790
2023-08-01	14:12:04	13985527	120.3790
2023-08-01	14:12:04	13991787	120.3790
2023-08-01	14:12:04	14000458	120.3790
2023-08-01	14:12:04	14005008	120.3790
2023-08-01	14:12:04	14013423	120.3790
2023-08-01	14:12:04	14020214	120.3790
2023-08-01	14:12:04	14024421	120.3790
2023-08-01	14:12:04	14030816	120.3790
2023-08-01	14:12:04	14035745	120.3790
2023-08-01	14:12:04	14039995	120.3790
2023-08-01	14:12:04	14044873	120.3790
2023-08-01	14:12:04	14053678	120.3790
2023-08-01	14:12:04	14063102	120.3790
2023-08-01	14:12:04	14067684	120.3790
2023-08-01	14:12:04	14072872	120.3790
2023-08-01	14:12:04	14079629	120.3790
2023-08-01	14:12:04	14084357	120.3790
2023-08-01	14:12:04	14089621	120.3790
2023-08-01	14:12:04	14098821	120.3790
2023-08-01	14:12:04	14107198	120.3790
2023-08-01	14:12:04	14115628	120.3790
2023-08-01	14:12:04	14119542	120.3790
2023-08-01	14:12:04	14124006	120.3790
2023-08-01	14:12:04	14129027	120.3790
2023-08-01	14:12:04	14133606	120.3790
2023-08-01	14:12:04	14138813	120.3790
2023-08-01	14:12:04	14144060	120.3790
2023-08-01	14:12:04	14148687	120.3790
